Id,Time,Value
2347167796,3/29/2016 5:49:10 PM,61
2347167796,3/29/2016 5:49:20 PM,61
2347167796,3/29/2016 5:49:30 PM,61
2347167796,3/29/2016 5:49:40 PM,62
2347167796,3/29/2016 5:49:55 PM,62
2347167796,3/29/2016 5:50:00 PM,64
2347167796,3/29/2016 5:50:05 PM,63
2347167796,3/29/2016 5:50:10 PM,64
2347167796,3/29/2016 5:50:20 PM,66
2347167796,3/29/2016 5:50:25 PM,65
2347167796,3/29/2016 5:50:30 PM,65
2347167796,3/29/2016 5:50:40 PM,67
2347167796,3/29/2016 5:50:50 PM,68
2347167796,3/29/2016 5:51:00 PM,67
2347167796,3/29/2016 5:51:15 PM,67
2347167796,3/29/2016 5:51:25 PM,66
2347167796,3/29/2016 5:51:40 PM,65
2347167796,3/29/2016 5:51:45 PM,64
2347167796,3/29/2016 5:51:50 PM,61
2347167796,3/29/2016 5:52:00 PM,64
2347167796,3/29/2016 5:52:10 PM,65
2347167796,3/29/2016 5:52:20 PM,65
2347167796,3/29/2016 5:52:35 PM,63
2347167796,3/29/2016 5:52:50 PM,63
2347167796,3/29/2016 5:53:05 PM,63
2347167796,3/29/2016 5:53:10 PM,64
2347167796,3/29/2016 5:53:20 PM,64
2347167796,3/29/2016 5:53:25 PM,63
2347167796,3/29/2016 5:53:40 PM,63
2347167796,3/29/2016 5:53:45 PM,62
2347167796,3/29/2016 5:54:00 PM,62
2347167796,3/29/2016 5:54:15 PM,62
2347167796,3/29/2016 5:54:20 PM,62
2347167796,3/29/2016 5:54:30 PM,63
2347167796,3/29/2016 5:54:40 PM,64
2347167796,3/29/2016 5:54:45 PM,65
2347167796,3/29/2016 5:54:50 PM,67
2347167796,3/29/2016 5:54:55 PM,68
2347167796,3/29/2016 5:55:00 PM,69
2347167796,3/29/2016 5:55:05 PM,70
2347167796,3/29/2016 5:55:20 PM,71
2347167796,3/29/2016 5:55:25 PM,74
2347167796,3/29/2016 5:55:30 PM,74
2347167796,3/29/2016 5:55:45 PM,74
2347167796,3/29/2016 5:56:00 PM,74
2347167796,3/29/2016 5:56:05 PM,73
2347167796,3/29/2016 5:56:15 PM,74
2347167796,3/29/2016 5:56:20 PM,78
2347167796,3/29/2016 5:56:25 PM,82
2347167796,3/29/2016 5:56:30 PM,84
2347167796,3/29/2016 5:56:35 PM,86
2347167796,3/29/2016 5:56:40 PM,88
2347167796,3/29/2016 5:56:45 PM,86
2347167796,3/29/2016 5:56:55 PM,85
2347167796,3/29/2016 5:57:00 PM,82
2347167796,3/29/2016 5:57:10 PM,85
2347167796,3/29/2016 5:57:15 PM,86
2347167796,3/29/2016 5:57:20 PM,90
2347167796,3/29/2016 5:57:25 PM,88
2347167796,3/29/2016 5:57:40 PM,89
2347167796,3/29/2016 5:57:55 PM,90
2347167796,3/29/2016 5:58:10 PM,70
2347167796,3/29/2016 5:58:20 PM,67
2347167796,3/29/2016 5:58:30 PM,64
2347167796,3/29/2016 5:58:40 PM,59
2347167796,3/29/2016 5:58:50 PM,61
2347167796,3/29/2016 5:59:00 PM,60
2347167796,3/29/2016 5:59:05 PM,59
2347167796,3/29/2016 5:59:10 PM,60
2347167796,3/29/2016 5:59:20 PM,61
2347167796,3/29/2016 5:59:25 PM,64
2347167796,3/29/2016 5:59:35 PM,64
2347167796,3/29/2016 5:59:40 PM,64
2347167796,3/29/2016 5:59:45 PM,65
2347167796,3/29/2016 5:59:50 PM,69
2347167796,3/29/2016 5:59:55 PM,72
2347167796,3/29/2016 6:00:00 PM,76
2347167796,3/29/2016 6:00:05 PM,78
2347167796,3/29/2016 6:00:10 PM,80
2347167796,3/29/2016 6:00:25 PM,80
2347167796,3/29/2016 6:00:35 PM,81
2347167796,3/29/2016 6:00:45 PM,82
2347167796,3/29/2016 6:00:50 PM,84
2347167796,3/29/2016 6:00:55 PM,85
2347167796,3/29/2016 6:01:00 PM,89
2347167796,3/29/2016 6:01:10 PM,88
2347167796,3/29/2016 6:01:20 PM,89
2347167796,3/29/2016 6:01:25 PM,89
2347167796,3/29/2016 6:01:30 PM,86
2347167796,3/29/2016 6:01:35 PM,81
2347167796,3/29/2016 6:01:40 PM,83
2347167796,3/29/2016 6:01:45 PM,81
2347167796,3/29/2016 6:02:00 PM,80
2347167796,3/29/2016 6:02:10 PM,80
2347167796,3/29/2016 6:02:20 PM,81
2347167796,3/29/2016 6:02:25 PM,79
2347167796,3/29/2016 6:02:30 PM,80
2347167796,3/29/2016 6:02:35 PM,80
2347167796,3/29/2016 6:02:40 PM,81
2347167796,3/29/2016 6:02:55 PM,81
2347167796,3/29/2016 6:03:10 PM,82
2347167796,3/29/2016 6:03:15 PM,84
2347167796,3/29/2016 6:03:20 PM,84
2347167796,3/29/2016 6:03:25 PM,83
2347167796,3/29/2016 6:03:30 PM,87
2347167796,3/29/2016 6:03:35 PM,85
2347167796,3/29/2016 6:03:40 PM,84
2347167796,3/29/2016 6:03:45 PM,85
2347167796,3/29/2016 6:03:50 PM,89
2347167796,3/29/2016 6:03:55 PM,90
2347167796,3/29/2016 6:04:00 PM,89
2347167796,3/29/2016 6:04:05 PM,88
2347167796,3/29/2016 6:04:15 PM,86
2347167796,3/29/2016 6:04:20 PM,87
2347167796,3/29/2016 6:04:25 PM,91
2347167796,3/29/2016 6:04:30 PM,90
2347167796,3/29/2016 6:04:35 PM,89
2347167796,3/29/2016 6:04:45 PM,88
2347167796,3/29/2016 6:04:50 PM,87
2347167796,3/29/2016 6:04:55 PM,88
2347167796,3/29/2016 6:05:00 PM,90
2347167796,3/29/2016 6:05:05 PM,91
2347167796,3/29/2016 6:05:10 PM,94
2347167796,3/29/2016 6:05:15 PM,91
2347167796,3/29/2016 6:05:20 PM,87
2347167796,3/29/2016 6:05:25 PM,86
2347167796,3/29/2016 6:05:30 PM,83
2347167796,3/29/2016 6:05:35 PM,82
2347167796,3/29/2016 6:05:45 PM,85
2347167796,3/29/2016 6:05:50 PM,86
2347167796,3/29/2016 6:05:55 PM,89
2347167796,3/29/2016 6:06:00 PM,86
2347167796,3/29/2016 6:06:05 PM,88
2347167796,3/29/2016 6:06:10 PM,93
2347167796,3/29/2016 6:06:15 PM,93
2347167796,3/29/2016 6:06:20 PM,93
2347167796,3/29/2016 6:06:25 PM,89
2347167796,3/29/2016 6:06:30 PM,88
2347167796,3/29/2016 6:06:35 PM,87
2347167796,3/29/2016 6:06:40 PM,84
2347167796,3/29/2016 6:06:45 PM,82
2347167796,3/29/2016 6:06:50 PM,70
2347167796,3/29/2016 6:06:55 PM,69
2347167796,3/29/2016 6:07:00 PM,68
2347167796,3/29/2016 6:07:15 PM,67
2347167796,3/29/2016 6:07:30 PM,66
2347167796,3/29/2016 6:07:35 PM,64
2347167796,3/29/2016 6:07:45 PM,63
2347167796,3/29/2016 6:07:50 PM,65
2347167796,3/29/2016 6:07:55 PM,68
2347167796,3/29/2016 6:08:00 PM,70
2347167796,3/29/2016 6:08:05 PM,72
2347167796,3/29/2016 6:08:20 PM,64
2347167796,3/29/2016 6:08:25 PM,65
2347167796,3/29/2016 6:08:30 PM,67
2347167796,3/29/2016 6:08:35 PM,68
2347167796,3/29/2016 6:08:40 PM,69
2347167796,3/29/2016 6:08:50 PM,69
2347167796,3/29/2016 6:09:00 PM,72
2347167796,3/29/2016 6:09:10 PM,73
2347167796,3/29/2016 6:09:20 PM,72
2347167796,3/29/2016 6:09:25 PM,73
2347167796,3/29/2016 6:09:40 PM,73
2347167796,3/29/2016 6:09:45 PM,75
2347167796,3/29/2016 6:09:50 PM,79
2347167796,3/29/2016 6:09:55 PM,80
2347167796,3/29/2016 6:10:00 PM,81
2347167796,3/29/2016 6:10:05 PM,84
2347167796,3/29/2016 6:10:10 PM,85
2347167796,3/29/2016 6:10:15 PM,88
2347167796,3/29/2016 6:10:20 PM,91
2347167796,3/29/2016 6:10:25 PM,93
2347167796,3/29/2016 6:10:30 PM,94
2347167796,3/29/2016 6:10:35 PM,93
2347167796,3/29/2016 6:10:40 PM,94
2347167796,3/29/2016 6:10:45 PM,95
2347167796,3/29/2016 6:10:55 PM,98
2347167796,3/29/2016 6:11:00 PM,96
2347167796,3/29/2016 6:11:05 PM,94
2347167796,3/29/2016 6:11:10 PM,96
2347167796,3/29/2016 6:11:15 PM,97
2347167796,3/29/2016 6:11:20 PM,99
2347167796,3/29/2016 6:11:25 PM,100
2347167796,3/29/2016 6:11:30 PM,99
2347167796,3/29/2016 6:11:45 PM,99
2347167796,3/29/2016 6:12:00 PM,80
2347167796,3/29/2016 6:12:05 PM,79
2347167796,3/29/2016 6:12:10 PM,69
2347167796,3/29/2016 6:12:20 PM,66
2347167796,3/29/2016 6:12:25 PM,66
2347167796,3/29/2016 6:12:40 PM,66
2347167796,3/29/2016 6:12:55 PM,66
2347167796,3/29/2016 6:13:10 PM,66
2347167796,3/29/2016 6:13:15 PM,66
2347167796,3/29/2016 6:13:30 PM,66
2347167796,3/29/2016 6:13:45 PM,68
2347167796,3/29/2016 6:14:00 PM,72
2347167796,3/29/2016 6:14:15 PM,72
2347167796,3/29/2016 6:14:25 PM,73
2347167796,3/29/2016 6:14:30 PM,78
2347167796,3/29/2016 6:14:35 PM,83
2347167796,3/29/2016 6:14:40 PM,85
2347167796,3/29/2016 6:14:45 PM,81
2347167796,3/29/2016 6:14:50 PM,83
2347167796,3/29/2016 6:14:55 PM,84
2347167796,3/29/2016 6:15:00 PM,85
2347167796,3/29/2016 6:15:05 PM,86
2347167796,3/29/2016 6:15:10 PM,87
2347167796,3/29/2016 6:15:15 PM,85
2347167796,3/29/2016 6:15:20 PM,86
2347167796,3/29/2016 6:15:25 PM,88
2347167796,3/29/2016 6:15:30 PM,93
2347167796,3/29/2016 6:15:35 PM,95
2347167796,3/29/2016 6:15:40 PM,95
2347167796,3/29/2016 6:15:45 PM,97
2347167796,3/29/2016 6:15:50 PM,98
2347167796,3/29/2016 6:15:55 PM,97
2347167796,3/29/2016 6:16:00 PM,92
2347167796,3/29/2016 6:16:05 PM,90
2347167796,3/29/2016 6:16:10 PM,91
2347167796,3/29/2016 6:16:15 PM,88
2347167796,3/29/2016 6:16:20 PM,86
2347167796,3/29/2016 6:16:30 PM,83
2347167796,3/29/2016 6:16:35 PM,82
2347167796,3/29/2016 6:16:45 PM,84
2347167796,3/29/2016 6:16:50 PM,83
2347167796,3/29/2016 6:17:00 PM,84
2347167796,3/29/2016 6:17:05 PM,85
2347167796,3/29/2016 6:17:10 PM,84
2347167796,3/29/2016 6:17:20 PM,83
2347167796,3/29/2016 6:17:25 PM,87
2347167796,3/29/2016 6:17:30 PM,90
2347167796,3/29/2016 6:17:35 PM,95
2347167796,3/29/2016 6:17:40 PM,98
2347167796,3/29/2016 6:17:55 PM,101
2347167796,3/29/2016 6:18:00 PM,104
2347167796,3/29/2016 6:18:10 PM,103
2347167796,3/29/2016 6:18:15 PM,103
2347167796,3/29/2016 6:18:20 PM,102
2347167796,3/29/2016 6:18:25 PM,103
2347167796,3/29/2016 6:18:35 PM,102
2347167796,3/29/2016 6:18:45 PM,103
2347167796,3/29/2016 6:18:50 PM,100
2347167796,3/29/2016 6:18:55 PM,102
2347167796,3/29/2016 6:19:00 PM,105
2347167796,3/29/2016 6:19:05 PM,106
2347167796,3/29/2016 6:19:10 PM,104
2347167796,3/29/2016 6:19:15 PM,101
2347167796,3/29/2016 6:19:20 PM,103
2347167796,3/29/2016 6:19:25 PM,107
2347167796,3/29/2016 6:19:30 PM,108
2347167796,3/29/2016 6:19:35 PM,109
2347167796,3/29/2016 6:19:40 PM,108
2347167796,3/29/2016 6:19:45 PM,104
2347167796,3/29/2016 6:19:55 PM,106
2347167796,3/29/2016 6:20:00 PM,105
2347167796,3/29/2016 6:20:05 PM,104
2347167796,3/29/2016 6:20:15 PM,99
2347167796,3/29/2016 6:20:25 PM,97
2347167796,3/29/2016 6:20:30 PM,90
2347167796,3/29/2016 6:20:35 PM,91
2347167796,3/29/2016 6:20:40 PM,89
2347167796,3/29/2016 6:20:45 PM,91
2347167796,3/29/2016 6:20:50 PM,93
2347167796,3/29/2016 6:21:00 PM,95
2347167796,3/29/2016 6:21:05 PM,97
2347167796,3/29/2016 6:21:15 PM,98
2347167796,3/29/2016 6:21:20 PM,100
2347167796,3/29/2016 6:21:25 PM,104
2347167796,3/29/2016 6:21:30 PM,105
2347167796,3/29/2016 6:21:35 PM,108
2347167796,3/29/2016 6:21:40 PM,111
2347167796,3/29/2016 6:21:45 PM,114
2347167796,3/29/2016 6:21:50 PM,117
2347167796,3/29/2016 6:21:55 PM,117
2347167796,3/29/2016 6:22:00 PM,118
2347167796,3/29/2016 6:22:15 PM,119
2347167796,3/29/2016 6:22:20 PM,114
2347167796,3/29/2016 6:22:25 PM,111
2347167796,3/29/2016 6:22:30 PM,110
2347167796,3/29/2016 6:22:35 PM,111
2347167796,3/29/2016 6:22:40 PM,112
2347167796,3/29/2016 6:22:45 PM,114
2347167796,3/29/2016 6:22:50 PM,112
2347167796,3/29/2016 6:22:55 PM,113
2347167796,3/29/2016 6:23:00 PM,112
2347167796,3/29/2016 6:23:05 PM,108
2347167796,3/29/2016 6:23:10 PM,107
2347167796,3/29/2016 6:23:15 PM,105
2347167796,3/29/2016 6:23:20 PM,100
2347167796,3/29/2016 6:23:25 PM,98
2347167796,3/29/2016 6:23:35 PM,97
2347167796,3/29/2016 6:23:40 PM,96
2347167796,3/29/2016 6:23:55 PM,96
2347167796,3/29/2016 6:24:00 PM,94
2347167796,3/29/2016 6:24:05 PM,92
2347167796,3/29/2016 6:24:10 PM,91
2347167796,3/29/2016 6:24:15 PM,86
2347167796,3/29/2016 6:24:20 PM,87
2347167796,3/29/2016 6:24:25 PM,89
2347167796,3/29/2016 6:24:35 PM,87
2347167796,3/29/2016 6:24:40 PM,85
2347167796,3/29/2016 6:24:45 PM,83
2347167796,3/29/2016 6:24:50 PM,82
2347167796,3/29/2016 6:24:55 PM,84
2347167796,3/29/2016 6:25:00 PM,86
2347167796,3/29/2016 6:25:10 PM,85
2347167796,3/29/2016 6:25:15 PM,82
2347167796,3/29/2016 6:25:25 PM,85
2347167796,3/29/2016 6:25:30 PM,86
2347167796,3/29/2016 6:25:40 PM,85
2347167796,3/29/2016 6:25:45 PM,84
2347167796,3/29/2016 6:26:00 PM,84
2347167796,3/29/2016 6:26:10 PM,81
2347167796,3/29/2016 6:26:20 PM,79
2347167796,3/29/2016 6:26:30 PM,80
2347167796,3/29/2016 6:26:35 PM,77
2347167796,3/29/2016 6:26:45 PM,75
2347167796,3/29/2016 6:26:50 PM,73
2347167796,3/29/2016 6:27:00 PM,73
2347167796,3/29/2016 6:27:05 PM,72
2347167796,3/29/2016 6:27:10 PM,72
2347167796,3/29/2016 6:27:15 PM,72
2347167796,3/29/2016 6:27:20 PM,71
2347167796,3/29/2016 6:27:25 PM,72
2347167796,3/29/2016 6:27:40 PM,72
2347167796,3/29/2016 6:27:55 PM,72
2347167796,3/29/2016 6:28:05 PM,71
2347167796,3/29/2016 6:28:10 PM,70
2347167796,3/29/2016 6:28:15 PM,71
2347167796,3/29/2016 6:28:20 PM,70
2347167796,3/29/2016 6:28:35 PM,70
2347167796,3/29/2016 6:28:40 PM,71
2347167796,3/29/2016 6:28:55 PM,70
2347167796,3/29/2016 6:29:00 PM,71
2347167796,3/29/2016 6:29:05 PM,72
2347167796,3/29/2016 6:29:10 PM,73
2347167796,3/29/2016 6:29:15 PM,71
2347167796,3/29/2016 6:29:20 PM,72
2347167796,3/29/2016 6:29:25 PM,74
2347167796,3/29/2016 6:29:35 PM,73
2347167796,3/29/2016 6:29:40 PM,72
2347167796,3/29/2016 6:29:45 PM,74
2347167796,3/29/2016 6:29:50 PM,75
2347167796,3/29/2016 6:29:55 PM,76
2347167796,3/29/2016 6:30:00 PM,77
2347167796,3/29/2016 6:30:05 PM,78
2347167796,3/29/2016 6:30:15 PM,76
2347167796,3/29/2016 6:30:30 PM,76
2347167796,3/29/2016 6:30:35 PM,75
2347167796,3/29/2016 6:30:50 PM,75
2347167796,3/29/2016 6:31:05 PM,75
2347167796,3/29/2016 6:31:10 PM,76
2347167796,3/29/2016 6:31:15 PM,75
2347167796,3/29/2016 6:31:30 PM,78
2347167796,3/29/2016 6:31:35 PM,82
2347167796,3/29/2016 6:31:40 PM,87
2347167796,3/29/2016 6:31:45 PM,85
2347167796,3/29/2016 6:31:50 PM,82
2347167796,3/29/2016 6:32:00 PM,81
2347167796,3/29/2016 6:32:05 PM,80
2347167796,3/29/2016 6:32:10 PM,77
2347167796,3/29/2016 6:32:25 PM,77
2347167796,3/29/2016 6:32:35 PM,77
2347167796,3/29/2016 6:32:40 PM,78
2347167796,3/29/2016 6:32:50 PM,75
2347167796,3/29/2016 6:32:55 PM,74
2347167796,3/29/2016 6:33:10 PM,74
2347167796,3/29/2016 6:33:20 PM,74
2347167796,3/29/2016 6:33:35 PM,74
2347167796,3/29/2016 6:33:40 PM,73
2347167796,3/29/2016 6:33:50 PM,74
2347167796,3/29/2016 6:33:55 PM,75
2347167796,3/29/2016 6:34:00 PM,78
2347167796,3/29/2016 6:34:05 PM,79
2347167796,3/29/2016 6:34:10 PM,81
2347167796,3/29/2016 6:34:15 PM,84
2347167796,3/29/2016 6:34:20 PM,85
2347167796,3/29/2016 6:34:25 PM,84
2347167796,3/29/2016 6:34:30 PM,82
2347167796,3/29/2016 6:34:35 PM,81
2347167796,3/29/2016 6:34:40 PM,79
2347167796,3/29/2016 6:34:45 PM,79
2347167796,3/29/2016 6:34:50 PM,76
2347167796,3/29/2016 6:34:55 PM,75
2347167796,3/29/2016 6:35:10 PM,75
2347167796,3/29/2016 6:35:15 PM,74
2347167796,3/29/2016 6:35:30 PM,74
2347167796,3/29/2016 6:35:35 PM,73
2347167796,3/29/2016 6:35:45 PM,72
2347167796,3/29/2016 6:36:00 PM,75
2347167796,3/29/2016 6:36:05 PM,77
2347167796,3/29/2016 6:36:20 PM,76
2347167796,3/29/2016 6:36:35 PM,76
2347167796,3/29/2016 6:36:45 PM,77
2347167796,3/29/2016 6:37:00 PM,77
2347167796,3/29/2016 6:37:15 PM,77
2347167796,3/29/2016 6:37:25 PM,78
2347167796,3/29/2016 6:37:30 PM,79
2347167796,3/29/2016 6:37:45 PM,79
2347167796,3/29/2016 6:38:00 PM,79
2347167796,3/29/2016 6:38:05 PM,78
2347167796,3/29/2016 6:38:15 PM,79
2347167796,3/29/2016 6:38:20 PM,81
2347167796,3/29/2016 6:38:25 PM,81
2347167796,3/29/2016 6:38:40 PM,80
